Source,Destination,Distance (km)
SZX,NGB,1104.3544654052234
ABJ,ACC,417.9104503710237
ABJ,FNA,1088.8738739970129
ABJ,ROB,720.2041731631281
ACC,ABJ,417.9104503710237
ACC,FNA,1475.8480924217408
DKR,FNA,825.8702598369771
FNA,ABJ,1088.8738739970129
FNA,ACC,1475.8480924217408
FNA,DKR,825.8702598369771
FNA,ROB,409.5954725444467
ROB,ABJ,720.2041731631281
ROB,FNA,409.5954725444467
AMM,HBE,604.7084958390377
DMM,HBE,2018.8895572838712
HBE,AMM,604.7084958390377
HBE,DMM,2018.8895572838712
HBE,JED,1393.1195380199051
HBE,KWI,1766.3424076590507
HBE,RUH,1794.3731650670065
JED,HBE,1393.1195380199051
KWI,HBE,1766.3424076590507
RUH,HBE,1794.3731650670065
BZV,PNR,378.39284909772886
PNR,BZV,378.39284909772886
PNR,POG,573.8021281119728
POG,PNR,573.8021281119728
CSX,DMK,2054.163814925062
DMK,CSX,2054.163814925062
DMK,HKT,691.5696687568284
DMK,KHN,2290.98169036607
HKT,DMK,691.5696687568284
KHN,DMK,2290.98169036607
CUN,MAD,7961.518062255776
MAD,CUN,7961.518062255776
MAD,PUJ,6570.357168905964
PUJ,MAD,6570.357168905964
CUN,MAD,7961.518062255776
MAD,BCN,482.9302158081645
MAD,CUN,7961.518062255776
MAD,PUJ,6570.357168905964
PUJ,MAD,6570.357168905964
COQ,ULN,586.9935396393751
MXV,ULN,528.8452043583839
ULG,ULN,1247.0661775603692
ULN,COQ,586.9935396393751
ULN,MXV,528.8452043583839
ULN,ULG,1247.0661775603692
ULN,ULO,1108.603632915967
ULO,ULN,1108.603632915967
CIT,LED,3280.4670304186675
DMB,DME,2763.9205841709468
DMB,SVX,1714.0323554699912
DME,KQT,3021.289465774062
DME,TJU,3064.0545822350905
KQT,CIT,502.84779922811
KQT,DMB,591.727591698564
KQT,OVB,2170.704481482408
KQT,REN,1868.829153602685
LED,KQT,3643.893147771857
LED,TJU,3680.9910242114797
OVB,KQT,2170.704481482408
REN,KQT,1868.829153602685
SVX,KQT,2181.681294534529
SVX,TJU,2188.50588946296
TJU,CIT,487.38729678662884
TJU,DME,3064.0545822350905
TJU,SVX,2188.50588946296
ABZ,DUB,492.88965945520164
ACE,DUB,2786.485018881971
ACE,ORK,2580.9140012976764
ADB,DUB,3044.5331396671345
AGP,BHD,1997.9497658484474
AGP,DUB,1867.1558045873885
AGP,ORK,1715.4603281480156
AGP,SNN,1815.2723906073081
ALC,DUB,1739.148905538024
ALC,ORK,1629.0416720626774
AMS,DUB,750.1595793412733
AMS,ORK,906.1135803527017
ARN,DUB,1624.7511595901487
ATH,DUB,2875.691831051876
ATL,ORD,976.3278291656198
AUH,DUB,5940.780422220772
BCN,DUB,1485.211532794081
BCN,ORK,1420.738080919622
BHD,AGP,1997.9497658484474
BHD,FAO,1963.9317970028976
BHD,LGW,542.1214665625824
BHD,LHR,503.03556071534194
BHD,PMI,1794.5268533430988
BHX,DUB,321.50349818231416
BHX,ORK,464.9354233374807
BHX,SNN,485.5256445752121
BIO,DUB,1152.0232812142497
BLK,DUB,217.40529258754256
BLQ,DUB,1610.8342711783957
BOD,DUB,1036.6947581697152
BOH,DUB,421.4188837824806
BOJ,DUB,2754.190597168823
BOS,DUB,4802.866863264733
BOS,SNN,4646.005459357953
BRS,DUB,330.71325755047116
BRS,ORK,401.69941832035454
BRS,SNN,448.8952310043373
BRU,DUB,784.3138803832926
BRU,ORK,905.5240277225573
BUD,DUB,1914.8630592763732
CDG,DUB,784.9677949707155
CDG,ORK,841.9321890351903
CFU,DUB,2500.8216949396115
CPH,DUB,1241.54710480367
CTA,DUB,2414.155055687742
CWL,DUB,300.1048133311049
DBV,DUB,2171.984580807028
DUB,ABZ,492.88965945520164
DUB,ACE,2786.485018881971
DUB,ADB,3044.5331396671345
DUB,AGP,1867.1558045873885
DUB,ALC,1739.148905538024
DUB,AMS,750.1595793412733
DUB,ARN,1624.7511595901487
DUB,ATH,2875.691831051876
DUB,AUH,5940.780422220772
DUB,BCN,1485.211532794081
DUB,BHX,321.50349818231416
DUB,BIO,1152.0232812142497
DUB,BLK,217.40529258754256
DUB,BLQ,1610.8342711783957
DUB,BOD,1036.6947581697152
DUB,BOH,421.4188837824806
DUB,BOJ,2754.190597168823
DUB,BOS,4802.866863264733
DUB,BRS,330.71325755047116
DUB,BRU,784.3138803832926
DUB,BUD,1914.8630592763732
DUB,CDG,784.9677949707155
DUB,CFU,2500.8216949396115
DUB,CPH,1241.54710480367
DUB,CTA,2414.155055687742
DUB,CWL,300.1048133311049
DUB,DBV,2171.984580807028
DUB,DUS,915.1061161724591
DUB,EDI,337.2030555521276
DUB,FAO,1829.0588595201134
DUB,FCO,1885.5673433160316
DUB,FRA,1086.8876336458068
DUB,FUE,2844.9420164435255
DUB,GLA,296.9964061109891
DUB,GVA,1191.302645756007
DUB,HAJ,1072.198767960596
DUB,HAM,1072.6005394871192
DUB,IAD,5463.902652493544
DUB,IBZ,1719.144271544814
DUB,IOM,130.886566656778
DUB,JER,547.2387280008116
DUB,JFK,5103.022720109331
DUB,KIR,258.55227138878973
DUB,LGW,484.44687668120963
DUB,LHR,449.2537560432967
DUB,LIN,1426.7702103927184
DUB,LIS,1642.4750661494097
DUB,LPA,2931.209577520525
DUB,LYS,1181.4249896529948
DUB,MAD,1454.221403961697
DUB,MAN,265.01493904130797
DUB,MCO,6541.441266237612
DUB,MRS,1393.1030955003303
DUB,MUC,1381.2840106993374
DUB,MXP,1381.7334121185102
DUB,NAP,2074.3043635542995
DUB,NCE,1466.3374874622639
DUB,NCL,347.53998864850143
DUB,ORD,5895.321860400912
DUB,PGF,1365.5686636842593
DUB,PMI,1686.2926308832355
DUB,PRG,1454.7463615629138
DUB,PUY,1738.5463128192705
DUB,SCQ,1180.9486389305819
DUB,SEN,514.1810489612574
DUB,SFO,8183.011367483826
DUB,STR,1200.4890590479058
DUB,SXF,1328.2691979979843
DUB,TFS,2945.311289745785
DUB,TLS,1223.7804928991163
DUB,VCE,1600.6382434184707
DUB,VIE,1702.4454760599947
DUB,VRN,1522.5182933657054
DUB,WAW,1825.4936425426095
DUB,YYZ,5260.987306186393
DUB,ZRH,1237.3178897153261
DUS,DUB,915.1061161724591
EDI,DUB,337.2030555521276
EDI,ORK,566.4278479030867
EDI,SNN,509.672413950696
FAO,BHD,1963.9317970028976
FAO,DUB,1829.0588595201134
FAO,ORK,1649.192035838151
FAO,SNN,1745.9773607777254
FCO,DUB,1885.5673433160316
FRA,DUB,1086.8876336458068
FUE,DUB,2844.9420164435255
GLA,DUB,296.9964061109891
GLA,ORK,521.0429529713948
GVA,DUB,1191.302645756007
HAJ,DUB,1072.198767960596
HAM,DUB,1072.6005394871192
IAD,DUB,5463.902652493544
IBZ,DUB,1719.144271544814
IOM,DUB,130.886566656778
JER,DUB,547.2387280008116
JER,ORK,532.4503591298454
JFK,DUB,5103.022720109331
JFK,SNN,4945.964274344968
KIR,DUB,258.55227138878973
LGW,BHD,542.1214665625824
LGW,DUB,484.44687668120963
LGW,NOC,658.9339935686951
LHR,BHD,503.03556071534194
LHR,DUB,449.2537560432967
LHR,ORK,555.1269156704304
LHR,SNN,593.8456070431802
LIN,DUB,1426.7702103927184
LIS,DUB,1642.4750661494097
LIS,ORK,1453.0655135785807
LPA,DUB,2931.209577520525
LYS,DUB,1181.4249896529948
MAD,DUB,1454.221403961697
MAN,DUB,265.01493904130797
MAN,ORK,452.08384165640587
MAN,SNN,450.4072903337568
MCO,DUB,6541.441266237612
MRS,DUB,1393.1030955003303
MSY,ORD,1349.2498778486824
MUC,DUB,1381.2840106993374
MUC,ORK,1491.9990894372456
MXP,DUB,1381.7334121185102
NAP,DUB,2074.3043635542995
NCE,DUB,1466.3374874622639
NCE,ORK,1480.310813946644
NCL,DUB,347.53998864850143
NCL,ORK,573.2769676442464
NOC,LGW,658.9339935686951
ORD,ATL,976.3278291656198
ORD,DUB,5895.321860400912
ORD,MSY,1349.2498778486824
ORK,ACE,2580.9140012976764
ORK,AGP,1715.4603281480156
ORK,ALC,1629.0416720626774
ORK,AMS,906.1135803527017
ORK,BCN,1420.738080919622
ORK,BHX,464.9354233374807
ORK,BRS,401.69941832035454
ORK,BRU,905.5240277225573
ORK,CDG,841.9321890351903
ORK,EDI,566.4278479030867
ORK,FAO,1649.192035838151
ORK,GLA,521.0429529713948
ORK,JER,532.4503591298454
ORK,LHR,555.1269156704304
ORK,LIS,1453.0655135785807
ORK,MAN,452.08384165640587
ORK,MUC,1491.9990894372456
ORK,NCE,1480.310813946644
ORK,NCL,573.2769676442464
ORK,PMI,1617.0148513307959
PGF,DUB,1365.5686636842593
PMI,BHD,1794.5268533430988
PMI,DUB,1686.2926308832355
PMI,ORK,1617.0148513307959
PRG,DUB,1454.7463615629138
PUY,DUB,1738.5463128192705
SCQ,DUB,1180.9486389305819
SEN,DUB,514.1810489612574
SFO,DUB,8183.011367483826
SNN,AGP,1815.2723906073081
SNN,BHX,485.5256445752121
SNN,BOS,4646.005459357953
SNN,BRS,448.8952310043373
SNN,EDI,509.672413950696
SNN,FAO,1745.9773607777254
SNN,JFK,4945.964274344968
SNN,LHR,593.8456070431802
SNN,MAN,450.4072903337568
STR,DUB,1200.4890590479058
SXF,DUB,1328.2691979979843
TFS,DUB,2945.311289745785
TLS,DUB,1223.7804928991163
VCE,DUB,1600.6382434184707
VIE,DUB,1702.4454760599947
VRN,DUB,1522.5182933657054
WAW,DUB,1825.4936425426095
YYZ,DUB,5260.987306186393
ZRH,DUB,1237.3178897153261
ABJ,ACC,417.9104503710237
ACC,ABJ,417.9104503710237
ACC,DXB,6288.962691021061
ADD,DXB,2518.95835177706
ADL,DXB,11006.461286984026
AKL,BNE,2295.473557427623
AKL,MEL,2637.3610393781364
AKL,SYD,2159.581136055986
ALG,DXB,5068.248062705952
AMD,DXB,1767.4334201988327
AMM,DXB,2021.5432860987614
AMS,DXB,5168.637033505627
ARN,DXB,4785.109354440979
ATH,DXB,3271.866552016732
BAH,DXB,487.05762726146423
BCN,DXB,5175.70908117294
BEY,DXB,2140.6802519584144
BGW,DXB,1398.0055130980954
BHX,DXB,5603.410686129
BKK,DXB,4903.712108428036
BKK,HKG,1689.3911501352181
BKK,SYD,7514.638226417631
BLR,DXB,2695.157172046856
BNE,AKL,2295.473557427623
BNE,BKQ,836.0492834046811
BNE,DXB,11979.189281855663
BNE,LRE,989.8964962495955
BNE,ROK,518.1234100715232
BNE,SIN,6142.693870648045
BOM,DXB,1926.162212025741
BOS,DXB,10702.11770775783
BSR,DXB,958.5331504254576
CAI,DXB,2415.4452388282
CAN,DXB,5827.268727098621
CCJ,DXB,2675.4506075292293
CCU,DXB,3365.8068715016057
CDG,DXB,5238.621327257623
CGK,DXB,6547.083162958617
CHC,SYD,2125.9644792199547
CMB,DXB,3288.1583063017674
CMB,MLE,777.6775306897036
CMN,DXB,6080.497187689936
CNS,GOV,1089.842654599277
COK,DXB,2782.5767920119843
CPH,DXB,4818.382073797658
CPT,DXB,7643.572294593884
DAC,DXB,3536.9332887361466
DAR,DXB,3977.675158631059
DEL,DXB,2183.598648378199
DFW,DXB,12919.388633956674
DKR,DXB,7617.592149695084
DME,DXB,3641.9872606651693
DMM,DXB,573.1577044288055
DOH,DXB,377.73267951343934
DRW,ASP,1306.2816696688706
DRW,GOV,645.529877926638
DUB,DXB,5918.5282104858225
DUR,DXB,6626.562830340995
DUS,DXB,5005.077560545727
DXB,ACC,6288.962691021061
DXB,ADD,2518.95835177706
DXB,ADL,11006.461286984026
DXB,ALG,5068.248062705952
DXB,AMD,1767.4334201988327
DXB,AMM,2021.5432860987614
DXB,AMS,5168.637033505627
DXB,ARN,4785.109354440979
DXB,ATH,3271.866552016732
DXB,BAH,487.05762726146423
DXB,BCN,5175.70908117294
DXB,BEY,2140.6802519584144
DXB,BGW,1398.0055130980954
DXB,BHX,5603.410686129
DXB,BKK,4903.712108428036
DXB,BLR,2695.157172046856
DXB,BNE,11979.189281855663
DXB,BOM,1926.162212025741
DXB,BOS,10702.11770775783
DXB,BSR,958.5331504254576
DXB,CAI,2415.4452388282
DXB,CAN,5827.268727098621
DXB,CCJ,2675.4506075292293
DXB,CCU,3365.8068715016057
DXB,CDG,5238.621327257623
DXB,CGK,6547.083162958617
DXB,CMB,3288.1583063017674
DXB,CMN,6080.497187689936
DXB,COK,2782.5767920119843
DXB,CPH,4818.382073797658
DXB,CPT,7643.572294593884
DXB,DAC,3536.9332887361466
DXB,DAR,3977.675158631059
DXB,DEL,2183.598648378199
DXB,DFW,12919.388633956674
DXB,DKR,7617.592149695084
DXB,DME,3641.9872606651693
DXB,DMM,573.1577044288055
DXB,DOH,377.73267951343934
DXB,DUB,5918.5282104858225
DXB,DUR,6626.562830340995
DXB,DUS,5005.077560545727
DXB,EBB,3731.3416027368116
DXB,EBL,1634.1891725091327
DXB,FCO,4343.6844264177325
DXB,FRA,4843.206580891803
DXB,GIG,11883.867409857334
DXB,GLA,5840.555661511355
DXB,GRU,12217.062833885997
DXB,GVA,4919.422232945953
DXB,HAM,4884.210852453223
DXB,HKG,5919.684099754802
DXB,HKT,4927.196114889669
DXB,HND,7934.622090693035
DXB,HYD,2546.802793108762
DXB,IAD,11355.261764484276
DXB,IAH,13124.814546645563
DXB,ICN,6728.926918665158
DXB,IKA,1199.8635671295535
DXB,ISB,1925.5211284453496
DXB,IST,3028.33601126931
DXB,JED,1698.9934350591136
DXB,JFK,11001.514516159177
DXB,JNB,6413.10125541416
DXB,KBL,1686.394795552484
DXB,KBP,3488.6585872874375
DXB,KHI,1188.27459189279
DXB,KIX,7577.247549386061
DXB,KRT,2603.2326975066308
DXB,KUL,5549.192767621873
DXB,KWI,853.9770702965399
DXB,LAD,5931.485337936488
DXB,LAX,13400.077028051044
DXB,LCA,2342.587344105541
DXB,LED,4300.608097378705
DXB,LGW,5473.12305515941
DXB,LHE,1985.1960306585893
DXB,LHR,5497.925614650825
DXB,LIS,6137.794568817576
DXB,LOS,5895.905987157858
DXB,LUN,5372.709107092224
DXB,LYS,4987.550963415554
DXB,MAA,2933.1719033346326
DXB,MAD,5648.830394020428
DXB,MAN,5655.267031882395
DXB,MCT,348.4791488762325
DXB,MED,1580.3583532678083
DXB,MEL,11645.110644503331
DXB,MLA,4056.3843877435097
DXB,MLE,3040.7740132105605
DXB,MNL,6906.037517611002
DXB,MRU,5085.896769657105
DXB,MUC,4564.010160598382
DXB,MXP,4707.407395614528
DXB,NBO,3559.2472269940754
DXB,NCE,4783.887375793586
DXB,NCL,5653.3036637539235
DXB,NRT,7979.177328250049
DXB,PEK,5845.0905333986
DXB,PER,9041.530305681654
DXB,PEW,1835.3305251177185
DXB,PRG,4463.785621411097
DXB,PVG,6448.419893880723
DXB,RUH,873.0082337564627
DXB,SAH,1589.4514730848339
DXB,SEA,11927.651301629203
DXB,SEZ,3327.789573476684
DXB,SFO,13020.071234402798
DXB,SGN,5618.7423709570085
DXB,SIN,5846.663255670451
DXB,SKT,2015.1379379273162
DXB,SYD,12043.879518145632
DXB,TPE,6555.407782272725
DXB,TRV,2947.1019430464385
DXB,TUN,4444.468986309416
DXB,VCE,4430.408410967052
DXB,VIE,4222.896756980174
DXB,WAW,4155.800218600067
DXB,YYZ,11082.190197891827
DXB,ZRH,4767.913411816431
EBB,DXB,3731.3416027368116
EBL,DXB,1634.1891725091327
EZE,GIG,1995.7731429395608
FCO,DXB,4343.6844264177325
FRA,DXB,4843.206580891803
GIG,DXB,11883.867409857334
GIG,EZE,1995.7731429395608
GLA,DXB,5840.555661511355
GRU,DXB,12217.062833885997
GVA,DXB,4919.422232945953
HAM,DXB,4884.210852453223
HKG,BKK,1689.3911501352181
HKG,DXB,5919.684099754802
HKT,DXB,4927.196114889669
HND,DXB,7934.622090693035
HRE,LUN,403.4300993732307
HYD,DXB,2546.802793108762
IAD,DXB,11355.261764484276
IAH,DXB,13124.814546645563
ICN,DXB,6728.926918665158
IKA,DXB,1199.8635671295535
ISB,DXB,1925.5211284453496
IST,DXB,3028.33601126931
JED,DXB,1698.9934350591136
JFK,DXB,11001.514516159177
JFK,MXP,6412.74643390327
JNB,DXB,6413.10125541416
KBL,DXB,1686.394795552484
KBP,DXB,3488.6585872874375
KHI,DXB,1188.27459189279
KIX,DXB,7577.247549386061
KRT,DXB,2603.2326975066308
KUL,DXB,5549.192767621873
KUL,MEL,6314.984433906119
KWI,DXB,853.9770702965399
LAD,DXB,5931.485337936488
LAX,DXB,13400.077028051044
LCA,DXB,2342.587344105541
LCA,MLA,1736.8681965180344
LED,DXB,4300.608097378705
LGW,DXB,5473.12305515941
LHE,DXB,1985.1960306585893
LHR,DXB,5497.925614650825
LIS,DXB,6137.794568817576
LOS,DXB,5895.905987157858
LUN,DXB,5372.709107092224
LUN,HRE,403.4300993732307
LYS,DXB,4987.550963415554
MAA,DXB,2933.1719033346326
MAD,DXB,5648.830394020428
MAN,DXB,5655.267031882395
MCT,DXB,348.4791488762325
MED,DXB,1580.3583532678083
MEL,AKL,2637.3610393781364
MEL,DXB,11645.110644503331
MEL,KUL,6314.984433906119
MEL,SIN,6033.041011603449
MEL,WLG,2589.4635269436235
MLA,LCA,1736.8681965180344
MLA,TIP,375.2454713385026
MLE,CMB,777.6775306897036
MLE,DXB,3040.7740132105605
MNL,DXB,6906.037517611002
MRU,DXB,5085.896769657105
MUC,DXB,4564.010160598382
MXP,DXB,4707.407395614528
MXP,JFK,6412.74643390327
NBO,DXB,3559.2472269940754
NCE,DXB,4783.887375793586
NCL,DXB,5653.3036637539235
NRT,DXB,7979.177328250049
PEK,DXB,5845.0905333986
PER,ASP,1977.5233364057754
PER,DXB,9041.530305681654
PER,SIN,3910.768634128117
PEW,DXB,1835.3305251177185
PRG,DXB,4463.785621411097
PVG,DXB,6448.419893880723
ROK,BNE,518.1234100715232
RUH,DXB,873.0082337564627
SAH,DXB,1589.4514730848339
SEA,DXB,11927.651301629203
SEZ,DXB,3327.789573476684
SFO,DXB,13020.071234402798
SGN,DXB,5618.7423709570085
SIN,BNE,6142.693870648045
SIN,DXB,5846.663255670451
SIN,MEL,6033.041011603449
SIN,PER,3910.768634128117
SIN,SYD,6293.4426079209525
SKT,DXB,2015.1379379273162
SYD,AKL,2159.581136055986
SYD,BKK,7514.638226417631
SYD,CHC,2125.9644792199547
SYD,DXB,12043.879518145632
SYD,SIN,6293.4426079209525
SYD,WLG,2227.6900783295873
SYD,ZQN,1938.9214828876006
TIP,DXB,4160.4490545940935
TPE,DXB,6555.407782272725
TRV,DXB,2947.1019430464385
TUN,DXB,4444.468986309416
VCE,DXB,4430.408410967052
VIE,DXB,4222.896756980174
WAW,DXB,4155.800218600067
WLG,MEL,2589.4635269436235
WLG,SYD,2227.6900783295873
YYZ,DXB,11082.190197891827
ZQN,SYD,1938.9214828876006
ZRH,DXB,4767.913411816431
DME,SKG,1985.18186005051
DOK,SKG,1440.6952559857925
ROV,SKG,1557.1810008255854
SKG,DME,1985.18186005051
SKG,DOK,1440.6952559857925
SKG,ROV,1557.1810008255854
BRI,MUC,892.8066628954853
FLR,MUC,507.22652777354455
FRA,LIN,512.9072966085178
FRA,VRN,543.9873788059532
LIN,FRA,512.9072966085178
MUC,BRI,892.8066628954853
MUC,FLR,507.22652777354455
MUC,VCE,319.63705164737286
MUC,VRN,335.9209362993326
VCE,MUC,319.63705164737286
VRN,FRA,543.9873788059532
VRN,MUC,335.9209362993326
CAI,ELQ,1283.312204504274
CAI,TIF,1325.3443943953391
CAI,TUU,542.1356798533502
CAI,YNB,935.4568815052903
ELQ,CAI,1283.312204504274
HBE,JED,1393.1195380199051
HBE,KWI,1766.3424076590507
JED,HBE,1393.1195380199051
KWI,HBE,1766.3424076590507
TIF,CAI,1325.3443943953391
TUU,CAI,542.1356798533502
YNB,CAI,935.4568815052903
ABD,SYZ,430.2217988145017
ABD,THR,657.4696509033621
ACZ,MHD,597.6865415682349
ADU,THR,389.5087990659312
AFZ,THR,568.0124056297932
ARN,IKA,3600.4654537750102
AWZ,KWI,246.7534487457696
AWZ,MHD,1142.3803606019096
AWZ,PGU,584.8114118011682
AWZ,SYZ,417.8653815892128
AWZ,THR,538.5565425240056
AZD,BND,559.3136485550265
AZD,MHD,689.6875931780384
AZD,THR,501.96406459239984
BDH,DXB,152.1372443916889
BJB,THR,571.4252713198895
BND,AZD,559.3136485550265
BND,DXB,240.7911991333156
BND,IFN,753.2308646429395
BND,KIH,249.94865038906832
BND,RAS,1289.9820982415224
BND,SYZ,451.54182660946964
BND,THR,1056.9083885399873
BUZ,DXB,607.8239204996811
BUZ,MHD,1155.605507061603
BUZ,THR,751.2883538835484
BXR,THR,993.5790073807091
DEF,THR,450.6413813552569
DXB,BDH,152.1372443916889
DXB,BND,240.7911991333156
DXB,BUZ,607.8239204996811
DXB,IKA,1199.8635671295535
DXB,LFM,320.27871499070807
DXB,LRR,286.4601701083543
DXB,MHD,1287.3462847319167
DXB,SYZ,549.670771452448
DXB,TBZ,1670.4498360531838
DXB,ZAH,720.9009163408855
DXB,ZBR,504.64104716327296
DYU,IKA,1605.1628688876594
DYU,MHD,850.5567462991011
EVN,IKA,792.8468745613666
GBT,MHD,473.815186205778
GBT,THR,308.17472031634304
GBT,ZAH,1023.8835223869627
GCH,THR,596.7866969525659
HDM,MHD,1013.9894566002276
HEA,MHD,325.4683051761157
IFN,BND,753.2308646429395
IFN,MHD,811.0657661560987
IFN,PGU,603.1670585101324
IFN,THR,330.59400463910265
IIL,THR,506.1941898324892
IKA,ARN,3600.4654537750102
IKA,DXB,1199.8635671295535
IKA,DYU,1605.1628688876594
IKA,EVN,792.8468745613666
IKA,IST,2052.350054213293
IKA,ISU,528.5017491458966
IKA,KBL,1645.622083054874
IST,IKA,2052.350054213293
ISU,IKA,528.5017491458966
KBL,IKA,1645.622083054874
KBL,MHD,886.7471099341196
KDH,MHD,777.4287954610638
KER,SYZ,428.2213320396072
KHY,THR,639.4639380120901
KIH,BND,249.94865038906832
KIH,SYZ,361.74639575257373
KSH,THR,406.77451154068495
KWI,AWZ,246.7534487457696
KWI,LFM,550.9887819360091
KWI,MHD,1339.711584006702
KWI,SYZ,449.04023454595045
LFM,DXB,320.27871499070807
LFM,KWI,550.9887819360091
LFM,SYZ,247.91729321036047
LRR,DXB,286.4601701083543
LRR,SYZ,271.3505058511312
MCT,SYZ,870.2443739530811
MCT,ZBR,295.54569577317255
MHD,ACZ,597.6865415682349
MHD,AWZ,1142.3803606019096
MHD,AZD,689.6875931780384
MHD,BUZ,1155.605507061603
MHD,DXB,1287.3462847319167
MHD,DYU,850.5567462991011
MHD,GBT,473.815186205778
MHD,HDM,1013.9894566002276
MHD,HEA,325.4683051761157
MHD,IFN,811.0657661560987
MHD,KBL,886.7471099341196
MHD,KDH,777.4287954610638
MHD,KWI,1339.711584006702
MHD,MZR,678.6307548162517
MHD,NSH,732.6400316008658
MHD,RAS,900.403590391012
MHD,RZR,803.4697560488769
MHD,SYZ,993.2743777619189
MHD,TBZ,1205.1102148894495
MHD,THR,751.7184851060853
MHD,ZAH,760.832119418095
MHD,ZBR,1202.0757472883204
MZR,IKA,1448.786252303998
NSH,MHD,732.6400316008658
NSH,THR,109.16271906904508
OMH,THR,598.6273744367508
PFQ,THR,529.7565436724469
PGU,AWZ,584.8114118011682
PGU,IFN,603.1670585101324
PGU,RAS,1143.662903976143
PGU,SYZ,240.5711985528454
PGU,THR,933.7570429171827
RAS,BND,1289.9820982415224
RAS,MHD,900.403590391012
RAS,PGU,1143.662903976143
RAS,SYZ,908.2816191911222
RAS,THR,236.60169526872536
RZR,MHD,803.4697560488769
RZR,THR,147.1389729697322
SDG,THR,392.86851627938063
SRY,SYZ,791.1024752286085
SYZ,ABD,430.2217988145017
SYZ,AWZ,417.8653815892128
SYZ,BND,451.54182660946964
SYZ,DXB,549.670771452448
SYZ,KER,428.2213320396072
SYZ,KIH,361.74639575257373
SYZ,KWI,449.04023454595045
SYZ,LFM,247.91729321036047
SYZ,LRR,271.3505058511312
SYZ,MCT,870.2443739530811
SYZ,MHD,993.2743777619189
SYZ,PGU,240.5711985528454
SYZ,RAS,908.2816191911222
SYZ,SRY,791.1024752286085
SYZ,TBZ,1120.8070965358388
SYZ,THR,694.1979506804373
SYZ,ZAH,804.6539202132217
TBZ,DXB,1670.4498360531838
TBZ,MHD,1205.1102148894495
TBZ,SYZ,1120.8070965358388
TBZ,THR,526.8998006066347
THR,ABD,657.4696509033621
THR,ADU,389.5087990659312
THR,AFZ,568.0124056297932
THR,AWZ,538.5565425240056
THR,AZD,501.96406459239984
THR,BJB,571.4252713198895
THR,BND,1056.9083885399873
THR,BUZ,751.2883538835484
THR,BXR,993.5790073807091
THR,DEF,450.6413813552569
THR,GBT,308.17472031634304
THR,GCH,596.7866969525659
THR,IFN,330.59400463910265
THR,IIL,506.1941898324892
THR,KHY,639.4639380120901
THR,KSH,406.77451154068495
THR,MHD,751.7184851060853
THR,NSH,109.16271906904508
THR,OMH,598.6273744367508
THR,PFQ,529.7565436724469
THR,PGU,933.7570429171827
THR,RAS,236.60169526872536
THR,RZR,147.1389729697322
THR,SDG,392.86851627938063
THR,SYZ,694.1979506804373
THR,TBZ,526.8998006066347
THR,YES,555.1364317689201
THR,ZAH,1132.6418198420638
THR,ZBR,1430.8563796798474
YES,THR,555.1364317689201
ZAH,DXB,720.9009163408855
ZAH,GBT,1023.8835223869627
ZAH,MHD,760.832119418095
ZAH,SYZ,804.6539202132217
ZAH,THR,1132.6418198420638
ZBR,MCT,295.54569577317255
