source,source_country,source_region,destination,destination_country,destination_region,distance_km
LHR,United Kingdom,ENW,TXL,Germany,EUW,947.2445245714869
LHR,United Kingdom,ENW,VIE,Austria,EUW,1275.0608780680084
LHR,United Kingdom,ENW,ZRH,Switzerland,ENW,788.0669351500638
LNZ,Austria,EUW,HER,Greece,EUM,1695.0174706814323
LNZ,Austria,EUW,PMI,Spain,EUM,1328.9363678061734
LPA,Spain,EUM,BSL,France,EUM,2950.1491024826205
LPA,Spain,EUM,CGN,Germany,EUW,3174.630453792128
LPA,Spain,EUM,DUS,Germany,EUW,3189.7952174017346
LPA,Spain,EUM,HAM,Germany,EUW,3528.12455546645
LPA,Spain,EUM,MUC,Germany,EUW,3254.338891434254
LPA,Spain,EUM,NUE,Germany,EUW,3286.655245631068
LPA,Spain,EUM,SZG,Austria,EUW,3296.098638768502
LPA,Spain,EUM,TXL,Germany,EUW,3616.5398337074807
LPA,Spain,EUM,VIE,Austria,EUW,3544.090829202589
LPA,Spain,EUM,ZRH,Switzerland,ENW,3001.1763973292987
MAD,Spain,EUM,DUS,Germany,EUW,1441.2996839854331
MAD,Spain,EUM,FRA,Germany,EUW,1422.0506123137336
MAD,Spain,EUM,GVA,Switzerland,ENW,1009.9401916228253
MAD,Spain,EUM,MUC,Germany,EUW,1496.9701537711285
MAD,Spain,EUM,TXL,Germany,EUW,1853.6407901655557
MAD,Spain,EUM,VIE,Austria,EUW,1805.957603371905
MAD,Spain,EUM,ZRH,Switzerland,ENW,1240.1761431203101
MAH,Spain,EUM,CGN,Germany,EUW,1244.3895480199558
MAH,Spain,EUM,DUS,Germany,EUW,1285.7877218666051
MAH,Spain,EUM,MUC,Germany,EUW,1119.6917471794686
MAH,Spain,EUM,PMI,Spain,EUM,131.22567924969357
MAH,Spain,EUM,TXL,Germany,EUW,1572.021588750791
MIA,United States,USA,DUS,Germany,EUW,7603.568538419067
MIA,United States,USA,TXL,Germany,EUW,7990.597487252415
MJT,Greece,EUM,DUS,Germany,EUW,2053.6762107942777
MJT,Greece,EUM,MUC,Germany,EUW,1571.924536302635
MLA,Malta,EUM,VIE,Austria,EUW,1373.2368077699425
MUC,Germany,EUW,ACE,Spain,EUM,3058.006115096229
MUC,Germany,EUW,AGP,Spain,EUM,1854.9441906374423
MUC,Germany,EUW,ALC,Spain,EUM,1496.7518357124106
MUC,Germany,EUW,AMM,Jordan,MDA,2747.1886210650086
MUC,Germany,EUW,AOK,Greece,EUM,1912.2631389217772
MUC,Germany,EUW,AUH,United Arab Emirates,MEA,4580.000667052851
MUC,Germany,EUW,AYT,Turkey,MDA,2000.9322732389014
MUC,Germany,EUW,BDS,Italy,EUM,984.6553463536986
MUC,Germany,EUW,CAG,Italy,EUM,1035.4159180712684
MUC,Germany,EUW,CFU,Greece,EUM,1168.9012293807862
MUC,Germany,EUW,CGN,Germany,EUW,435.7003523737862
MUC,Germany,EUW,CTA,Italy,EUM,1239.3911035136673
MUC,Germany,EUW,DME,Russia,RUS,1942.0378368728018
MUC,Germany,EUW,DUS,Germany,EUW,485.82278259661393
MUC,Germany,EUW,FAO,Portugal,EUM,2038.2130410078807
MUC,Germany,EUW,FNC,Portugal,EUM,2947.881924593511
MUC,Germany,EUW,FUE,Spain,EUM,3116.7337090445776
MUC,Germany,EUW,GWT,Germany,EUW,766.92114904638
MUC,Germany,EUW,HAM,Germany,EUW,600.0197948113638
MUC,Germany,EUW,HEL,Finland,EUW,1574.5397290719525
MUC,Germany,EUW,HER,Greece,EUM,1817.8173947989694
MUC,Germany,EUW,IBZ,Spain,EUM,1344.3444292215988
MUC,Germany,EUW,KGS,Greece,EUM,1788.864346567482
MUC,Germany,EUW,KVA,Greece,EUM,1306.8404849854644
MUC,Germany,EUW,LHR,United Kingdom,ENW,941.580211243619
MUC,Germany,EUW,LPA,Spain,EUM,3254.338891434254
MUC,Germany,EUW,MAD,Spain,EUM,1496.9701537711285
MUC,Germany,EUW,MAH,Spain,EUM,1119.6917471794686
MUC,Germany,EUW,MJT,Greece,EUM,1571.924536302635
MUC,Germany,EUW,NAP,Italy,EUM,853.5867593786915
MUC,Germany,EUW,NBE,Tunisia,AFN,1369.6905521870926
MUC,Germany,EUW,OLB,Italy,EUM,848.0788735028912
MUC,Germany,EUW,PMI,Spain,EUM,1215.7448839728252
MUC,Germany,EUW,PUJ,Dominican Republic,LAM,7758.595500763398
MUC,Germany,EUW,PVK,Greece,EUM,1271.335216189802
MUC,Germany,EUW,RHO,Greece,EUM,1878.6916713935768
MUC,Germany,EUW,RIX,Latvia,EUE,1254.880556644068
MUC,Germany,EUW,SAW,Turkey,MDA,1610.029739063329
MUC,Germany,EUW,SKG,Greece,EUM,1241.540103813799
MUC,Germany,EUW,SMI,Greece,EUM,1702.378335860126
MUC,Germany,EUW,TFS,Spain,EUM,3317.679968773948
MUC,Germany,EUW,TLV,Israel,MDA,2655.012222403337
MUC,Germany,EUW,TXL,Germany,EUW,479.57487943382637
MUC,Germany,EUW,VIE,Austria,EUW,355.2895158036429
MUC,Germany,EUW,ZTH,Greece,EUM,1389.3632364302866
MXP,Italy,EUM,DUS,Germany,EUW,645.5830196675819
MXP,Italy,EUM,TXL,Germany,EUW,838.5414125908546
MXP,Italy,EUM,VIE,Austria,EUW,656.374923069937
NAP,Italy,EUM,DUS,Germany,EUW,1292.5700924063506
NAP,Italy,EUM,MUC,Germany,EUW,853.5867593786915
NAP,Italy,EUM,STR,Germany,EUW,954.9763341028344
NAP,Italy,EUM,TXL,Germany,EUW,1300.2719106150703
NAP,Italy,EUM,ZRH,Switzerland,ENW,862.4489614076105
NBE,Tunisia,AFN,CGN,Germany,EUW,1665.5073811801715
NBE,Tunisia,AFN,DRS,Germany,EUW,1695.1157315942942
NBE,Tunisia,AFN,DUS,Germany,EUW,1716.6929651862665
NBE,Tunisia,AFN,MUC,Germany,EUW,1369.6905521870926
NBE,Tunisia,AFN,NUE,Germany,EUW,1493.4515308718521
NBE,Tunisia,AFN,TXL,Germany,EUW,1846.5105319650077
NCE,France,EUM,DUS,Germany,EUW,849.2060731274169
NCE,France,EUM,VIE,Austria,EUW,876.1019192506357
NUE,Germany,EUW,AYT,Turkey,MDA,2114.0581404935124
NUE,Germany,EUW,DJE,Tunisia,AFN,1737.4539013450415
NUE,Germany,EUW,DUS,Germany,EUW,364.67086675574745
NUE,Germany,EUW,FUE,Spain,EUM,3152.7262099833815
NUE,Germany,EUW,HAM,Germany,EUW,465.5440748643671
NUE,Germany,EUW,HER,Greece,EUM,1947.2446671280222
NUE,Germany,EUW,HRG,Egypt,AFN,3150.041200092606
NUE,Germany,EUW,IBZ,Spain,EUM,1409.8058391886068
NUE,Germany,EUW,KGS,Greece,EUM,1911.3932398094914
NUE,Germany,EUW,LPA,Spain,EUM,3286.655245631068
NUE,Germany,EUW,NBE,Tunisia,AFN,1493.4515308718521
NUE,Germany,EUW,OLB,Italy,EUM,964.001400751463
NUE,Germany,EUW,PMI,Spain,EUM,1286.7553131593324
NUE,Germany,EUW,RHO,Greece,EUM,1999.7742348737168
NUE,Germany,EUW,SAW,Turkey,MDA,1711.969042163272
NUE,Germany,EUW,SKG,Greece,EUM,1364.6326546520088
NUE,Germany,EUW,SMI,Greece,EUM,1823.0923369930815
NUE,Germany,EUW,SPU,Croatia,EUE,773.3126647447408
NUE,Germany,EUW,TFS,Spain,EUM,3345.75500227612
NUE,Germany,EUW,TXL,Germany,EUW,373.7585407525794
NUE,Germany,EUW,VIE,Austria,EUW,430.6742593628994
OLB,Italy,EUM,CGN,Germany,EUW,1123.2838994811948
OLB,Italy,EUM,DUS,Germany,EUW,1174.4896408013071
OLB,Italy,EUM,HAM,Germany,EUW,1416.1375123891614
OLB,Italy,EUM,MUC,Germany,EUW,848.0788735028912
OLB,Italy,EUM,NUE,Germany,EUW,964.001400751463
OLB,Italy,EUM,STR,Germany,EUW,866.653918657795
OLB,Italy,EUM,TXL,Germany,EUW,1327.6239586527995
OLB,Italy,EUM,VIE,Austria,EUW,976.726060902866
OLB,Italy,EUM,ZRH,Switzerland,ENW,734.1615008646671
ORD,United States,USA,DUS,Germany,EUW,6788.404223746139
ORD,United States,USA,TXL,Germany,EUW,7081.224770424783
ORY,France,EUM,LHR,United Kingdom,ENW,366.53898946650355
ORY,France,EUM,TXL,Germany,EUW,878.2861009229566
OSL,Norway,ENW,TXL,Germany,EUW,851.8848404265556
OTP,Romania,EUE,TXL,Germany,EUW,1291.0420469484714
PAD,Germany,EUW,AYT,Turkey,MDA,2390.2945901276926
PAD,Germany,EUW,IBZ,Spain,EUM,1524.1988735707982
PAD,Germany,EUW,PMI,Spain,EUM,1415.9640391620158
PDL,Portugal,EUM,DUS,Germany,EUW,2947.3479867272526
PEK,China,CHN,NGO,Japan,JPN,1871.6537786843624
PEK,China,CHN,TXL,Germany,EUW,7356.357815912123
PMI,Spain,EUM,AGP,Spain,EUM,709.1252080334393
PMI,Spain,EUM,ALC,Spain,EUM,318.22965759048185
PMI,Spain,EUM,BIO,Spain,EUM,628.7551559502666
PMI,Spain,EUM,BRE,Germany,EUW,1569.542812884563
PMI,Spain,EUM,BSL,France,EUM,973.0880130018393
PMI,Spain,EUM,CGN,Germany,EUW,1303.9162441110568
PMI,Spain,EUM,CPH,Denmark,EUW,1930.6097640726387
PMI,Spain,EUM,DRS,Germany,EUW,1545.885373937895
PMI,Spain,EUM,DTM,Germany,EUW,1382.9114249228983
PMI,Spain,EUM,DUS,Germany,EUW,1341.9749996893797
PMI,Spain,EUM,FAO,Portugal,EUM,975.3032092995411
PMI,Spain,EUM,FDH,Germany,EUW,1053.7753989060272
PMI,Spain,EUM,FKB,Germany,EUW,1110.3125995212615
PMI,Spain,EUM,FMO,Germany,EUW,1449.7918746135108
PMI,Spain,EUM,FRA,Germany,EUW,1252.0946029900958
PMI,Spain,EUM,GRZ,Austria,EUW,1316.890829496001
PMI,Spain,EUM,HAJ,Germany,EUW,1530.694491493166
PMI,Spain,EUM,HAM,Germany,EUW,1658.5016376331082
PMI,Spain,EUM,IBZ,Spain,EUM,139.78715213718831
PMI,Spain,EUM,INN,Austria,EUW,1102.1912855204891
PMI,Spain,EUM,LEI,Spain,EUM,538.3454229999285
PMI,Spain,EUM,LEJ,Germany,EUW,1510.6909051874493
PMI,Spain,EUM,LNZ,Austria,EUW,1328.9363678061734
PMI,Spain,EUM,MAH,Spain,EUM,131.22567924969357
PMI,Spain,EUM,MUC,Germany,EUW,1215.7448839728252
PMI,Spain,EUM,NUE,Germany,EUW,1286.7553131593324
PMI,Spain,EUM,PAD,Germany,EUW,1415.9640391620158
PMI,Spain,EUM,SCN,Germany,EUW,1128.7063518654493
PMI,Spain,EUM,STR,Germany,EUW,1139.3015761510715
PMI,Spain,EUM,SVQ,Spain,EUM,787.5136188715411
PMI,Spain,EUM,SZG,Austria,EUW,1231.350220271381
PMI,Spain,EUM,TXL,Germany,EUW,1655.806048004057
PMI,Spain,EUM,VIE,Austria,EUW,1457.7490867545803
PMI,Spain,EUM,VLC,Spain,EUM,276.3065588856815
PMI,Spain,EUM,XRY,Spain,EUM,829.8570231142262
PMI,Spain,EUM,ZRH,Switzerland,ENW,996.1875707085138
POP,Dominican Republic,LAM,DUS,Germany,EUW,7435.671481838972
PUJ,Dominican Republic,LAM,DUS,Germany,EUW,7381.574228928272
PUJ,Dominican Republic,LAM,MUC,Germany,EUW,7758.595500763398
PVK,Greece,EUM,DUS,Germany,EUW,1753.5985621978386
PVK,Greece,EUM,MUC,Germany,EUW,1271.335216189802
PVK,Greece,EUM,VIE,Austria,EUW,1075.4434284723816
RHO,Greece,EUM,DRS,Germany,EUW,1993.2500931245684
RHO,Greece,EUM,DUS,Germany,EUW,2362.9732350605864
RHO,Greece,EUM,MUC,Germany,EUW,1878.6916713935768
RHO,Greece,EUM,NUE,Germany,EUW,1999.7742348737168
RHO,Greece,EUM,TXL,Germany,EUW,2136.6880627886317
RHO,Greece,EUM,VIE,Austria,EUW,1606.2413008372987
RIX,Latvia,EUE,DUS,Germany,EUW,1279.605504167313
RIX,Latvia,EUE,FRA,Germany,EUW,1270.2343723233932
RIX,Latvia,EUE,HAM,Germany,EUW,956.1705855896327
RIX,Latvia,EUE,MUC,Germany,EUW,1254.880556644068
RIX,Latvia,EUE,TXL,Germany,EUW,838.583119235979
RMF,Egypt,AFN,DUS,Germany,EUW,3704.7900823707055
RSW,United States,USA,DUS,Germany,EUW,7640.482294569815
SAW,Turkey,MDA,CGN,Germany,EUW,2030.3443296240857
SAW,Turkey,MDA,DUS,Germany,EUW,2073.9153722525757
SAW,Turkey,MDA,MUC,Germany,EUW,1610.029739063329
SAW,Turkey,MDA,NUE,Germany,EUW,1711.969042163272
SAW,Turkey,MDA,STR,Germany,EUW,1798.5588780834662
SAW,Turkey,MDA,SXF,Germany,EUW,1748.2496706129123
SCN,Germany,EUW,PMI,Spain,EUM,1128.7063518654493
SCN,Germany,EUW,TXL,Germany,EUW,570.7617605966819
SIN,Singapore,ASE,AUH,United Arab Emirates,MEA,5885.751281731438
SIN,Singapore,ASE,BNE,Australia,ANZ,6142.693870648045
SKG,Greece,EUM,DUS,Germany,EUW,1726.6366258272408
SKG,Greece,EUM,HAM,Germany,EUW,1752.3639144187766
SKG,Greece,EUM,MUC,Germany,EUW,1241.540103813799
SKG,Greece,EUM,NUE,Germany,EUW,1364.6326546520088
SKG,Greece,EUM,STR,Germany,EUW,1414.0073772439732
SKG,Greece,EUM,TXL,Germany,EUW,1526.8935050644675
SKG,Greece,EUM,VIE,Austria,EUW,984.9730260104435
SMI,Greece,EUM,DUS,Germany,EUW,2186.424110643425
SMI,Greece,EUM,MUC,Germany,EUW,1702.378335860126
SMI,Greece,EUM,NUE,Germany,EUW,1823.0923369930815
SMI,Greece,EUM,TXL,Germany,EUW,1961.5576059464904
SOF,Bulgaria,EUE,TXL,Germany,EUW,1330.7800915663347
SPC,Spain,EUM,DUS,Germany,EUW,3242.3149993881857
SPU,Croatia,EUE,NUE,Germany,EUW,773.3126647447408
STN,United Kingdom,ENW,DUS,Germany,EUW,455.9389108024336
STR,Germany,EUW,AGP,Spain,EUM,1738.8755252140077
STR,Germany,EUW,ALC,Spain,EUM,1398.1437736873918
STR,Germany,EUW,AYT,Turkey,MDA,2182.4093657479925
STR,Germany,EUW,BEG,Serbia,ENE,946.7758222097558
STR,Germany,EUW,CTA,Italy,EUM,1334.165032140471
STR,Germany,EUW,DUS,Germany,EUW,338.13335078162464
STR,Germany,EUW,FLR,Italy,EUM,563.5850036855298
STR,Germany,EUW,GWT,Germany,EUW,694.6337192532313
STR,Germany,EUW,HAJ,Germany,EUW,420.60934541452065
STR,Germany,EUW,HAM,Germany,EUW,551.9424771472795
STR,Germany,EUW,IBZ,Spain,EUM,1258.841975560427
STR,Germany,EUW,JER,Jersey,EUM,834.9529866298516
STR,Germany,EUW,LHR,United Kingdom,ENW,756.2531171470504
STR,Germany,EUW,NAP,Italy,EUM,954.9763341028344
STR,Germany,EUW,OLB,Italy,EUM,866.653918657795
STR,Germany,EUW,PMI,Spain,EUM,1139.3015761510715
STR,Germany,EUW,SAW,Turkey,MDA,1798.5588780834662
STR,Germany,EUW,SKG,Greece,EUM,1414.0073772439732
STR,Germany,EUW,TXL,Germany,EUW,516.938308772528
STR,Germany,EUW,VCE,Italy,EUM,425.97637325466985
SUF,Italy,EUM,ZRH,Switzerland,ENW,1136.647391249779
SVQ,Spain,EUM,PMI,Spain,EUM,787.5136188715411
SXF,Germany,EUW,SAW,Turkey,MDA,1748.2496706129123
SZG,Austria,EUW,ACE,Spain,EUM,3097.6296220375593
SZG,Austria,EUW,CLY,France,EUM,672.264031729181
SZG,Austria,EUW,DUS,Germany,EUW,594.351078580729
SZG,Austria,EUW,HAM,Germany,EUW,682.7533362830999
SZG,Austria,EUW,HER,Greece,EUM,1711.2613614259178
SZG,Austria,EUW,LGW,United Kingdom,ENW,1022.0177049923518
SZG,Austria,EUW,LPA,Spain,EUM,3296.098638768502
SZG,Austria,EUW,PMI,Spain,EUM,1231.350220271381
SZG,Austria,EUW,TFS,Spain,EUM,3362.554258767769
SZG,Austria,EUW,TXL,Germany,EUW,530.3823492423414
SZG,Austria,EUW,VIE,Austria,EUW,267.8319262806348
TFS,Spain,EUM,BSL,France,EUM,3009.5827962880553
TFS,Spain,EUM,CGN,Germany,EUW,3223.8573977667797
TFS,Spain,EUM,DRS,Germany,EUW,3606.002250548393
TFS,Spain,EUM,DUS,Germany,EUW,3237.2164688837242
TFS,Spain,EUM,GRZ,Austria,EUW,3482.641489947862
TFS,Spain,EUM,HAM,Germany,EUW,3574.371210992149
TFS,Spain,EUM,LEJ,Germany,EUW,3537.3222628011604
TFS,Spain,EUM,MUC,Germany,EUW,3317.679968773948
TFS,Spain,EUM,NUE,Germany,EUW,3345.75500227612
TFS,Spain,EUM,SZG,Austria,EUW,3362.554258767769
TFS,Spain,EUM,TXL,Germany,EUW,3670.023676298991
TFS,Spain,EUM,VIE,Austria,EUW,3613.3802417734323
TFS,Spain,EUM,ZRH,Switzerland,ENW,3062.615767146913
TLV,Israel,MDA,DUS,Germany,EUW,3135.295158158347
TLV,Israel,MDA,MUC,Germany,EUW,2655.012222403337
TLV,Israel,MDA,TXL,Germany,EUW,2870.857353923143
TXL,Germany,EUW,ACE,Spain,EUM,3427.6569789542536
TXL,Germany,EUW,AGP,Spain,EUM,2245.8757428290896
TXL,Germany,EUW,ALC,Spain,EUM,1913.2412063549577
TXL,Germany,EUW,AMM,Jordan,MDA,2952.5770041816177
TXL,Germany,EUW,ARN,Sweden,EUW,838.7725042307765
TXL,Germany,EUW,AUH,United Arab Emirates,MEA,4663.662491053729
TXL,Germany,EUW,AYT,Turkey,MDA,2211.772563765338
TXL,Germany,EUW,BCN,Spain,EUM,1510.3937924556658
TXL,Germany,EUW,BEG,Serbia,ENE,1002.2191372252258
TXL,Germany,EUW,BRI,Italy,EUM,1296.7090758937484
TXL,Germany,EUW,BUD,Hungary,EUE,712.0171326317001
TXL,Germany,EUW,CFU,Greece,EUM,1527.145108309219
TXL,Germany,EUW,CGN,Germany,EUW,463.17545939967533
TXL,Germany,EUW,CPH,Denmark,EUW,342.53905508375703
TXL,Germany,EUW,CTA,Italy,EUM,1683.9329879053187
TXL,Germany,EUW,DME,Russia,RUS,1631.4565496771038
TXL,Germany,EUW,DUS,Germany,EUW,468.74497703443046
TXL,Germany,EUW,FAO,Portugal,EUM,2390.950623229912
TXL,Germany,EUW,FCO,Italy,EUM,1198.9815450253593
TXL,Germany,EUW,FKB,Germany,EUW,557.7114041485268
TXL,Germany,EUW,FNC,Portugal,EUM,3262.866153729361
TXL,Germany,EUW,FRA,Germany,EUW,431.6824705951403
TXL,Germany,EUW,FUE,Spain,EUM,3487.447779644435
TXL,Germany,EUW,GDN,Poland,EUE,397.78660739676957
TXL,Germany,EUW,GOT,Sweden,EUW,571.0311720813202
TXL,Germany,EUW,GRZ,Austria,EUW,638.1120376968382
TXL,Germany,EUW,GWT,Germany,EUW,417.3996216637877
TXL,Germany,EUW,HEL,Finland,EUW,1118.843026440337
TXL,Germany,EUW,HER,Greece,EUM,2131.953309907375
TXL,Germany,EUW,HRG,Egypt,AFN,3295.334690178218
TXL,Germany,EUW,IBZ,Spain,EUM,1775.755524063236
TXL,Germany,EUW,JFK,United States,USA,6367.7402972419895
TXL,Germany,EUW,KGD,Russia,RUS,545.6147361773948
TXL,Germany,EUW,KGS,Greece,EUM,2057.248580760667
TXL,Germany,EUW,KRK,Poland,EUE,528.8887632326315
TXL,Germany,EUW,LED,Russia,RUS,1317.2145795394117
TXL,Germany,EUW,LHR,United Kingdom,ENW,947.2445245714869
TXL,Germany,EUW,LPA,Spain,EUM,3616.5398337074807
TXL,Germany,EUW,MAD,Spain,EUM,1853.6407901655557
TXL,Germany,EUW,MAH,Spain,EUM,1572.021588750791
TXL,Germany,EUW,MIA,United States,USA,7990.597487252415
TXL,Germany,EUW,MUC,Germany,EUW,479.57487943382637
TXL,Germany,EUW,MXP,Italy,EUM,838.5414125908546
TXL,Germany,EUW,NAP,Italy,EUM,1300.2719106150703
TXL,Germany,EUW,NBE,Tunisia,AFN,1846.5105319650077
TXL,Germany,EUW,NUE,Germany,EUW,373.7585407525794
TXL,Germany,EUW,OLB,Italy,EUM,1327.6239586527995
TXL,Germany,EUW,ORD,United States,USA,7081.224770424783
TXL,Germany,EUW,ORY,France,EUM,878.2861009229566
TXL,Germany,EUW,OSL,Norway,ENW,851.8848404265556
TXL,Germany,EUW,OTP,Romania,EUE,1291.0420469484714
TXL,Germany,EUW,PEK,China,CHN,7356.357815912123
TXL,Germany,EUW,PMI,Spain,EUM,1655.806048004057
TXL,Germany,EUW,RHO,Greece,EUM,2136.6880627886317
TXL,Germany,EUW,RIX,Latvia,EUE,838.583119235979
TXL,Germany,EUW,SCN,Germany,EUW,570.7617605966819
TXL,Germany,EUW,SKG,Greece,EUM,1526.8935050644675
TXL,Germany,EUW,SMI,Greece,EUM,1961.5576059464904
TXL,Germany,EUW,SOF,Bulgaria,EUE,1330.7800915663347
TXL,Germany,EUW,STR,Germany,EUW,516.938308772528
TXL,Germany,EUW,SZG,Austria,EUW,530.3823492423414
TXL,Germany,EUW,TFS,Spain,EUM,3670.023676298991
TXL,Germany,EUW,TLV,Israel,MDA,2870.857353923143
TXL,Germany,EUW,VCE,Italy,EUM,787.3561058323706
TXL,Germany,EUW,VIE,Austria,EUW,546.7038581634993
TXL,Germany,EUW,WAW,Poland,EUE,523.03657922556
TXL,Germany,EUW,ZRH,Switzerland,ENW,659.6807754965574
VCE,Italy,EUM,DUS,Germany,EUW,763.4988855573005
VCE,Italy,EUM,STR,Germany,EUW,425.97637325466985
VCE,Italy,EUM,TXL,Germany,EUW,787.3561058323706
VIE,Austria,EUW,ACE,Spain,EUM,3343.7566255272136
VIE,Austria,EUW,AGP,Spain,EUM,2135.4715513535475
VIE,Austria,EUW,AMM,Jordan,MDA,2448.553029009973
VIE,Austria,EUW,ARN,Sweden,EUW,1286.341168912569
VIE,Austria,EUW,BCN,Spain,EUM,1369.6880011106848
VIE,Austria,EUW,CDG,France,EUM,1035.0912784581417
VIE,Austria,EUW,CFU,Greece,EUM,983.048666975522
VIE,Austria,EUW,CHQ,Greece,EUM,1531.3954972543243
VIE,Austria,EUW,CPH,Denmark,EUW,876.6409275831495
VIE,Austria,EUW,DUS,Germany,EUW,787.8231750588685
VIE,Austria,EUW,FCO,Italy,EUM,779.704109590334
VIE,Austria,EUW,FLR,Italy,EUM,632.6112977947911
VIE,Austria,EUW,FNC,Portugal,EUM,3264.8720899879877
VIE,Austria,EUW,FRA,Germany,EUW,620.3131301170058
VIE,Austria,EUW,HAJ,Germany,EUW,687.4071722284565
VIE,Austria,EUW,HAM,Germany,EUW,767.4636458170978
VIE,Austria,EUW,HEL,Finland,EUW,1460.2239086768595
VIE,Austria,EUW,HER,Greece,EUM,1587.297300059063
VIE,Austria,EUW,JMK,Greece,EUM,1384.4355821551364
VIE,Austria,EUW,JTR,Greece,EUM,1492.1289160239298
VIE,Austria,EUW,KLX,Greece,EUM,1305.6624807466953
VIE,Austria,EUW,LCA,Cyprus,EUM,2036.4285665341586
VIE,Austria,EUW,LHR,United Kingdom,ENW,1275.0608780680084
VIE,Austria,EUW,LPA,Spain,EUM,3544.090829202589
VIE,Austria,EUW,MAD,Spain,EUM,1805.957603371905
VIE,Austria,EUW,MLA,Malta,EUM,1373.2368077699425
VIE,Austria,EUW,MUC,Germany,EUW,355.2895158036429
VIE,Austria,EUW,MXP,Italy,EUM,656.374923069937
VIE,Austria,EUW,NCE,France,EUM,876.1019192506357
VIE,Austria,EUW,NUE,Germany,EUW,430.6742593628994
VIE,Austria,EUW,OLB,Italy,EUM,976.726060902866
VIE,Austria,EUW,PMI,Spain,EUM,1457.7490867545803
VIE,Austria,EUW,PVK,Greece,EUM,1075.4434284723816
VIE,Austria,EUW,RHO,Greece,EUM,1606.2413008372987
VIE,Austria,EUW,SKG,Greece,EUM,984.9730260104435
VIE,Austria,EUW,SZG,Austria,EUW,267.8319262806348
VIE,Austria,EUW,TFS,Spain,EUM,3613.3802417734323
VIE,Austria,EUW,TXL,Germany,EUW,546.7038581634993
VIE,Austria,EUW,VLC,Spain,EUM,1664.85114631143
VIE,Austria,EUW,VOL,Greece,EUM,1107.259197047961
VIE,Austria,EUW,ZRH,Switzerland,ENW,603.216489381341
VIE,Austria,EUW,ZTH,Greece,EUM,1203.7672925607933
VLC,Spain,EUM,PMI,Spain,EUM,276.3065588856815
VLC,Spain,EUM,VIE,Austria,EUW,1664.85114631143
VOL,Greece,EUM,VIE,Austria,EUW,1107.259197047961
VRA,Cuba,LAM,DUS,Germany,EUW,7909.567044205669
WAW,Poland,EUE,TXL,Germany,EUW,523.03657922556
XRY,Spain,EUM,PMI,Spain,EUM,829.8570231142262
ZRH,Switzerland,ENW,ACE,Spain,EUM,2806.3944656337057
ZRH,Switzerland,ENW,ALC,Spain,EUM,1260.382270612227
ZRH,Switzerland,ENW,BDS,Italy,EUM,1064.7408432924565
ZRH,Switzerland,ENW,CTA,Italy,EUM,1232.477009919447
ZRH,Switzerland,ENW,DUS,Germany,EUW,444.407164773976
ZRH,Switzerland,ENW,FNC,Portugal,EUM,2688.0863256636267
ZRH,Switzerland,ENW,FUE,Spain,EUM,2865.437402429034
ZRH,Switzerland,ENW,GWT,Germany,EUW,828.3622492423098
ZRH,Switzerland,ENW,HEL,Finland,EUW,1778.188796495141
ZRH,Switzerland,ENW,HER,Greece,EUM,1926.6443149130082
ZRH,Switzerland,ENW,IBZ,Spain,EUM,1117.5379857299679
ZRH,Switzerland,ENW,LCY,United Kingdom,ENW,759.7016521989095
ZRH,Switzerland,ENW,LHR,United Kingdom,ENW,788.0669351500638
ZRH,Switzerland,ENW,LPA,Spain,EUM,3001.1763973292987
ZRH,Switzerland,ENW,MAD,Spain,EUM,1240.1761431203101
ZRH,Switzerland,ENW,NAP,Italy,EUM,862.4489614076105
ZRH,Switzerland,ENW,OLB,Italy,EUM,734.1615008646671
ZRH,Switzerland,ENW,PMI,Spain,EUM,996.1875707085138
ZRH,Switzerland,ENW,SUF,Italy,EUM,1136.647391249779
ZRH,Switzerland,ENW,TFS,Spain,EUM,3062.615767146913
ZRH,Switzerland,ENW,TXL,Germany,EUW,659.6807754965574
ZRH,Switzerland,ENW,VIE,Austria,EUW,603.216489381341
ZTH,Greece,EUM,DUS,Germany,EUW,1868.9918273331207
ZTH,Greece,EUM,MUC,Germany,EUW,1389.3632364302866
ZTH,Greece,EUM,VIE,Austria,EUW,1203.7672925607933
GNM,Brazil,BRA,SSA,Brazil,BRA,499.5150241580307
LAZ,Brazil,BRA,GNM,Brazil,BRA,127.20188138035573
SSA,Brazil,BRA,LAZ,Brazil,BRA,552.1998632006184
ABJ,Cote d'Ivoire,AFW,BRU,Belgium,EUW,5134.849291802726
ABJ,Cote d'Ivoire,AFW,OUA,Burkina Faso,AFW,831.9292485492952
ADD,Ethiopia,AFE,JED,Saudi Arabia,MEA,1412.882467734796
AMS,Netherlands,EUW,CPH,Denmark,EUW,633.3847297968674
ANU,Antigua and Barbuda,LAM,YYZ,Canada,CAN,3394.397584576081
ATL,United States,USA,DEN,United States,USA,1926.6178297784163
ATL,United States,USA,YYZ,Canada,CAN,1191.0770519839975
AUA,Aruba,LAM,YYZ,Canada,CAN,3586.8080904943245
AUH,United Arab Emirates,MEA,YYZ,Canada,CAN,11122.330388970011
AZS,Dominican Republic,LAM,YUL,Canada,CAN,2936.8749041675724
AZS,Dominican Republic,LAM,YYZ,Canada,CAN,2866.6575431132205
BAH,Bahrain,MEA,DOH,Qatar,MEA,147.7476862939294
