source,source_country,destination,destination_country,distance_km
DME,Russia,KSQ,Uzbekistan,2775.0664897619654
DME,Russia,NMA,Uzbekistan,2921.847723093887
DME,Russia,NVI,Uzbekistan,2624.2016539805813
DME,Russia,SKD,Uzbekistan,2760.330940215112
DME,Russia,TIV,Montenegro,2001.0800735809578
EGO,Russia,DME,Russia,537.0795527366757
FEG,Uzbekistan,DME,Russia,2982.361522753397
KSQ,Uzbekistan,DME,Russia,2775.0664897619654
LED,Russia,ASF,Russia,1902.0748744480443
NMA,Uzbekistan,DME,Russia,2921.847723093887
NVI,Uzbekistan,DME,Russia,2624.2016539805813
SKD,Uzbekistan,DME,Russia,2760.330940215112
TIV,Montenegro,DME,Russia,2001.0800735809578
ANU,Antigua and Barbuda,PTP,Guadeloupe,100.8007257988649
CAY,French Guiana,FDF,Martinique,1440.6321084288477
CUR,Netherlands Antilles,SDQ,Dominican Republic,698.095143868334
DOM,Dominica,PTP,Guadeloupe,83.62945123487472
DOM,Dominica,SXM,Netherlands Antilles,337.60745148142126
FDF,Martinique,CAY,French Guiana,1440.6321084288477
FDF,Martinique,PTP,Guadeloupe,194.6039522396067
FDF,Martinique,SDQ,Dominican Republic,1017.4294222387508
FDF,Martinique,SLU,Saint Lucia,63.47972084118654
PTP,Guadeloupe,ANU,Antigua and Barbuda,100.8007257988649
PTP,Guadeloupe,DOM,Dominica,83.62945123487472
PTP,Guadeloupe,FDF,Martinique,194.6039522396067
PTP,Guadeloupe,SBH,France,229.47142261120447
PTP,Guadeloupe,SDQ,Dominican Republic,896.4285869040822
PTP,Guadeloupe,SFG,Guadeloupe,259.8616993677631
PTP,Guadeloupe,SXM,Netherlands Antilles,258.96147617784715
SBH,France,PTP,Guadeloupe,229.47142261120447
SDQ,Dominican Republic,PTP,Guadeloupe,896.4285869040822
SDQ,Dominican Republic,SXM,Netherlands Antilles,694.1139627065079
SFG,Guadeloupe,PTP,Guadeloupe,259.8616993677631
SLU,Saint Lucia,FDF,Martinique,63.47972084118654
SXM,Netherlands Antilles,DOM,Dominica,337.60745148142126
SXM,Netherlands Antilles,PTP,Guadeloupe,258.96147617784715
SXM,Netherlands Antilles,SDQ,Dominican Republic,694.1139627065079
BHY,China,XIY,China,1436.2494860263794
CAN,China,CKG,China,965.640890647224
CAN,China,CTU,China,1222.6284077580654
CAN,China,SPN,Northern Mariana Islands,3517.5802260868777
CGO,China,CGQ,China,1463.4353523235736
CGO,China,CKG,China,862.4493354273621
CGO,China,CTU,China,1025.0271024559277
CGO,China,HGH,China,781.2901044299466
CGO,China,HRB,China,1620.678935421462
CGO,China,KMG,China,1482.9691651171734
CGO,China,URC,China,2485.613713390218
CGQ,China,CGO,China,1463.4353523235736
CGQ,China,NKG,China,1487.0688180684294
CGQ,China,TNA,China,1068.4267192750676
CGQ,China,TSN,China,879.4911360551006
CKG,China,CAN,China,965.640890647224
CKG,China,CGO,China,862.4493354273621
CKG,China,CSX,China,662.126376438202
CKG,China,CTU,China,276.1765540058017
CKG,China,CZX,China,1277.259524807899
CKG,China,DLC,China,1707.2298330222645
CKG,China,DYG,China,374.48661294517603
CKG,China,HAK,China,1153.8834583337255
CKG,China,HGH,China,1328.8793183445155
CKG,China,HKT,Thailand,2554.6579709716716
CKG,China,KHN,China,902.5763046441308
CKG,China,KMG,China,630.6937859608279
CKG,China,LHW,China,806.2550757364188
CKG,China,LJG,China,711.9027459800927
CKG,China,LXA,China,1521.7658654202028
CKG,China,NGB,China,1429.4463772619022
CKG,China,NKG,China,1188.7662294149957
CKG,China,NNG,China,805.2729963650821
CKG,China,PEK,China,1464.0097081882318
CKG,China,PVG,China,1461.2107347843464
CKG,China,PZI,China,591.9593714747509
CKG,China,SWA,China,1195.3546921309996
CKG,China,SYD,Australia,8484.96328403083
CKG,China,SYX,China,1300.0788968603324
CKG,China,SZX,China,1063.1456741956613
CKG,China,TNA,China,1261.8565441177855
CKG,China,TSA,Taiwan,1558.6391400241764
CKG,China,TSN,China,1432.3295344844062
CKG,China,TYN,China,1049.7424549412692
CKG,China,URC,China,2313.1532472978115
CKG,China,WUH,China,736.1594957773094
CKG,China,WUX,China,1333.2201914222167
CKG,China,XIY,China,562.0029409151975
CKG,China,XNN,China,869.4984324945889
CKG,China,YIH,China,474.42156422181995
CKG,China,ZHA,China,1016.3955125711433
CSX,China,CKG,China,662.126376438202
CSX,China,CTU,China,936.5698591021027
CSX,China,FOC,China,685.3254655309713
CSX,China,KMG,China,1078.3681946684724
CSX,China,SHE,China,1761.2296124323539
CSX,China,WNZ,China,749.4603310553023
CSX,China,XMN,China,634.9914638143396
CTU,China,CAN,China,1222.6284077580654
CTU,China,CGO,China,1025.0271024559277
CTU,China,CKG,China,276.1765540058017
CTU,China,CSX,China,936.5698591021027
CTU,China,DCY,China,400.23822349074726
CTU,China,DSN,China,1127.0968710701718
CTU,China,HAK,China,1351.825083858453
CTU,China,HDG,China,1173.6513422980618
CTU,China,HET,China,1344.1890685477522
CTU,China,HFE,China,1276.3104564004
CTU,China,HGH,China,1580.222375387982
CTU,China,HKG,Hong Kong,1351.6566549788797
CTU,China,HKT,Thailand,2565.709892019976
CTU,China,ICN,South Korea,2204.20841906803
CTU,China,JHG,China,1008.0082849485904
CTU,China,JIQ,China,484.7536156112623
CTU,China,JZH,China,254.1863545829926
CTU,China,KHN,China,1169.2861750457566
CTU,China,KMG,China,617.1225240511029
CTU,China,KOW,China,1183.4427806070958
CTU,China,KWE,China,528.6171723752445
CTU,China,LHW,China,660.824767001687
CTU,China,LJG,China,564.1709662419789
CTU,China,LUM,China,869.8349017422847
CTU,China,LXA,China,1263.3528240639637
CTU,China,LZY,China,936.6210998462973
CTU,China,MEL,Australia,8697.440511425402
CTU,China,NKG,China,1423.9540149608888
CTU,China,NNG,China,980.508989428873
CTU,China,PEK,China,1556.0636495367114
CTU,China,PVG,China,1703.886492923019
CTU,China,PZI,China,495.63007549118896
CTU,China,SHE,China,2134.8229959291966
CTU,China,SJW,China,1304.2791055316134
CTU,China,SYX,China,1472.1759905543827
CTU,China,SZX,China,1318.272030715979
CTU,China,TAO,China,1647.705364687689
CTU,China,TNA,China,1409.9498649266502
CTU,China,TSA,Taiwan,1833.878022418567
CTU,China,TSN,China,1545.5946911038232
CTU,China,TYN,China,1127.3578424166913
CTU,China,URC,China,2071.4970248104223
CTU,China,WNZ,China,1665.0402684344454
CTU,China,WUH,China,981.1806715093188
CTU,China,WUX,China,1572.1620467373673
CTU,China,WXN,China,429.6443358596069
CTU,China,XIC,China,334.85555414648815
CTU,China,XIY,China,622.7660519319485
CTU,China,XMN,China,1548.8588644889758
CTU,China,XNN,China,684.5764467712169
CTU,China,XUZ,China,1334.8041219221727
CTU,China,YIH,China,721.0946881782448
CTU,China,YTY,China,1509.0395792044017
CZX,China,CKG,China,1277.259524807899
CZX,China,HRB,China,1622.3659650560278
CZX,China,XMN,China,835.8969226020662
CZX,China,ZUH,China,1271.1857960652278
DAT,China,TYN,China,267.6385651986639
DCY,China,CTU,China,400.23822349074726
DLC,China,CKG,China,1707.2298330222645
DLC,China,HGH,China,976.6473994833116
DLC,China,HRB,China,835.2022496320753
DLC,China,TNA,China,445.7890748751282
DLC,China,XUZ,China,651.310238917813
DNH,China,LHW,China,868.2475034666295
DSN,China,CTU,China,1127.0968710701718
DSN,China,SHE,China,1173.869097439206
DYG,China,CKG,China,374.48661294517603
DYG,China,NKG,China,858.6327054413978
FOC,China,CSX,China,685.3254655309713
FOC,China,XIY,China,1410.8998118914028
GXH,China,LXA,China,1262.9859757705644
GXH,China,XIY,China,560.1700994876901
HAK,China,CKG,China,1153.8834583337255
HAK,China,CTU,China,1351.825083858453
HAK,China,HGH,China,1521.367315205731
HAK,China,NGB,China,1560.7775520086227
HAK,China,ZUH,China,380.4875569875634
HDG,China,CTU,China,1173.6513422980618
HET,China,CTU,China,1344.1890685477522
HFE,China,CTU,China,1276.3104564004
HGH,China,CGO,China,781.2901044299466
HGH,China,CKG,China,1328.8793183445155
HGH,China,CTU,China,1580.222375387982
HGH,China,DLC,China,976.6473994833116
HGH,China,HAK,China,1521.367315205731
HGH,China,KWE,China,1394.3037637636323
HGH,China,TSN,China,1028.394720309062
HGH,China,TYN,China,1102.122500701777
HKG,Hong Kong,CTU,China,1351.6566549788797
HKG,Hong Kong,YIH,China,948.5105105823757
HKG,Hong Kong,ZHA,China,386.9538369387505
HKT,Thailand,CKG,China,2554.6579709716716
HKT,Thailand,CTU,China,2565.709892019976
HRB,China,CGO,China,1620.678935421462
HRB,China,CZX,China,1622.3659650560278
HRB,China,DLC,China,835.2022496320753
HRB,China,NGB,China,1805.401778766208
HRB,China,NKG,China,1669.6233296940966
HRB,China,NZH,China,798.9665289173031
HRB,China,SJW,China,1254.4828682920177
HRB,China,TNA,China,1231.4718711035957
HRB,China,TSN,China,1027.000352118981
HRB,China,WNZ,China,2026.0055280185966
HRB,China,WUH,China,1952.0825598802226
HRB,China,XIY,China,1932.4884995411965
HRB,China,XUZ,China,1482.6894852016715
ICN,South Korea,CTU,China,2204.20841906803
JGN,China,LHW,China,592.187077937729
JHG,China,CTU,China,1008.0082849485904
JHG,China,KMG,China,412.1403468651478
JIQ,China,CTU,China,484.7536156112623
JJN,China,KWE,China,1196.834402013481
JJN,China,WUH,China,792.9233570417357
JZH,China,CTU,China,254.1863545829926
KHG,China,URC,China,1065.9695594776233
KHN,China,CKG,China,902.5763046441308
KHN,China,CTU,China,1169.2861750457566
KHN,China,KMG,China,1350.745952016512
KHN,China,NGB,China,549.5442245749061
KMG,China,CGO,China,1482.9691651171734
KMG,China,CKG,China,630.6937859608279
KMG,China,CSX,China,1078.3681946684724
KMG,China,CTU,China,617.1225240511029
KMG,China,JHG,China,412.1403468651478
KMG,China,KHN,China,1350.745952016512
KMG,China,KWE,China,419.14717130753723
KMG,China,LUM,China,450.8178912051768
KMG,China,NGB,China,1899.9369957659085
KMG,China,NKG,China,1721.6746832886968
KMG,China,TAO,China,2073.6809361749742
KMG,China,TNA,China,1883.4802656945744
KMG,China,TPE,Taiwan,1841.8327652576168
KMG,China,WXN,China,832.7306181232656
KMG,China,XIY,China,1180.7543194114035
KMG,China,XMN,China,1534.3372232268882
KMG,China,XUZ,China,1726.7762185493914
KOW,China,CTU,China,1183.4427806070958
KOW,China,XMN,China,367.0531489955296
KWE,China,CTU,China,528.6171723752445
KWE,China,HGH,China,1394.3037637636323
KWE,China,JJN,China,1196.834402013481
KWE,China,KMG,China,419.14717130753723
KWE,China,LHW,China,1149.38400494777
KWE,China,SYX,China,954.175565572972
KWE,China,WNZ,China,1396.8921405571707
KWE,China,XUZ,China,1327.1859500996193
KWL,China,SJW,China,1517.1974331115578
KWL,China,SYX,China,771.651680057942
LHW,China,CKG,China,806.2550757364188
LHW,China,CTU,China,660.824767001687
LHW,China,DNH,China,868.2475034666295
LHW,China,JGN,China,592.187077937729
LHW,China,KWE,China,1149.38400494777
LHW,China,TSN,China,1238.7346476562368
LJG,China,CKG,China,711.9027459800927
LJG,China,CTU,China,564.1709662419789
LJG,China,MIG,China,685.1392897810244
LUM,China,CTU,China,869.8349017422847
LUM,China,KMG,China,450.8178912051768
LXA,China,CKG,China,1521.7658654202028
LXA,China,CTU,China,1263.3528240639637
LXA,China,GXH,China,1262.9859757705644
LXA,China,XIY,China,1776.3068843562012
LXA,China,XNN,China,1312.1291335777557
LYI,China,XIY,China,884.7635470959457
LZY,China,CTU,China,936.6210998462973
MEL,Australia,CTU,China,8697.440511425402
MIG,China,LJG,China,685.1392897810244
MIG,China,NKG,China,1337.1019433500946
MIG,China,SYX,China,1533.1204969922017
MIG,China,XNN,China,619.1211745582664
NGB,China,CKG,China,1429.4463772619022
NGB,China,HAK,China,1560.7775520086227
NGB,China,HRB,China,1805.401778766208
NGB,China,KHN,China,549.5442245749061
NGB,China,KMG,China,1899.9369957659085
NGB,China,SHE,China,1326.0489236321907
NGB,China,SYX,China,1769.1118417222453
NKG,China,CGQ,China,1487.0688180684294
NKG,China,CKG,China,1188.7662294149957
NKG,China,CTU,China,1423.9540149608888
NKG,China,DYG,China,858.6327054413978
NKG,China,HRB,China,1669.6233296940966
NKG,China,KMG,China,1721.6746832886968
NKG,China,MIG,China,1337.1019433500946
NKG,China,SYX,China,1769.8785741228135
NNG,China,CKG,China,805.2729963650821
NNG,China,CTU,China,980.508989428873
NNG,China,SGN,Vietnam,1320.844447792289
NNG,China,WUH,China,1088.4979407839191
NZH,China,HRB,China,798.9665289173031
PEK,China,CKG,China,1464.0097081882318
PEK,China,CTU,China,1556.0636495367114
PEK,China,WXN,China,1267.4784869780121
PEK,China,ZHY,China,1027.8278366976338
PVG,China,CKG,China,1461.2107347843464
PVG,China,CTU,China,1703.886492923019
PVG,China,SPN,Northern Mariana Islands,3014.1739363730558
PZI,China,CKG,China,591.9593714747509
PZI,China,CTU,China,495.63007549118896
SGN,Vietnam,NNG,China,1320.844447792289
SHE,China,CSX,China,1761.2296124323539
SHE,China,CTU,China,2134.8229959291966
SHE,China,DSN,China,1173.869097439206
SHE,China,NGB,China,1326.0489236321907
SHE,China,TYN,China,1023.6800406850958
SHE,China,XUZ,China,990.0669504087679
SHE,China,YVR,Canada,8002.807050578799
SJW,China,CTU,China,1304.2791055316134
SJW,China,HRB,China,1254.4828682920177
SJW,China,KWL,China,1517.1974331115578
SPN,Northern Mariana Islands,CAN,China,3517.5802260868777
SPN,Northern Mariana Islands,PVG,China,3014.1739363730558
SWA,China,CKG,China,1195.3546921309996
SYD,Australia,CKG,China,8484.96328403083
SYX,China,CKG,China,1300.0788968603324
SYX,China,CTU,China,1472.1759905543827
SYX,China,KWE,China,954.175565572972
SYX,China,KWL,China,771.651680057942
SYX,China,MIG,China,1533.1204969922017
SYX,China,NGB,China,1769.1118417222453
SYX,China,NKG,China,1769.8785741228135
SYX,China,TNA,China,2199.663052119008
SYX,China,WNZ,China,1582.7051832990642
SYX,China,YBP,China,1267.900070814235
SZX,China,CKG,China,1063.1456741956613
SZX,China,CTU,China,1318.272030715979
SZX,China,WXN,China,1052.7051257981975
TAO,China,CTU,China,1647.705364687689
TAO,China,KMG,China,2073.6809361749742
TNA,China,CGQ,China,1068.4267192750676
TNA,China,CKG,China,1261.8565441177855
TNA,China,CTU,China,1409.9498649266502
TNA,China,DLC,China,445.7890748751282
TNA,China,HRB,China,1231.4718711035957
TNA,China,KMG,China,1883.4802656945744
TNA,China,SYX,China,2199.663052119008
TNA,China,XIY,China,809.992000239969
TPE,Taiwan,KMG,China,1841.8327652576168
TSA,Taiwan,CKG,China,1558.6391400241764
TSA,Taiwan,CTU,China,1833.878022418567
TSN,China,CGQ,China,879.4911360551006
TSN,China,CKG,China,1432.3295344844062
TSN,China,CTU,China,1545.5946911038232
TSN,China,HGH,China,1028.394720309062
TSN,China,HRB,China,1027.000352118981
TSN,China,LHW,China,1238.7346476562368
TYN,China,CKG,China,1049.7424549412692
TYN,China,CTU,China,1127.3578424166913
TYN,China,DAT,China,267.6385651986639
TYN,China,HGH,China,1102.122500701777
TYN,China,SHE,China,1023.6800406850958
URC,China,CGO,China,2485.613713390218
URC,China,CKG,China,2313.1532472978115
URC,China,CTU,China,2071.4970248104223
URC,China,KHG,China,1065.9695594776233
URC,China,XIY,China,2105.230272825541
UYN,China,XIY,China,441.4865985626296
WNZ,China,CSX,China,749.4603310553023
WNZ,China,CTU,China,1665.0402684344454
WNZ,China,HRB,China,2026.0055280185966
WNZ,China,KWE,China,1396.8921405571707
WNZ,China,SYX,China,1582.7051832990642
WUH,China,CKG,China,736.1594957773094
WUH,China,CTU,China,981.1806715093188
WUH,China,HRB,China,1952.0825598802226
WUH,China,JJN,China,792.9233570417357
WUH,China,NNG,China,1088.4979407839191
WUX,China,CKG,China,1333.2201914222167
WUX,China,CTU,China,1572.1620467373673
WXN,China,CTU,China,429.6443358596069
WXN,China,KMG,China,832.7306181232656
WXN,China,PEK,China,1267.4784869780121
WXN,China,SZX,China,1052.7051257981975
XIC,China,CTU,China,334.85555414648815
XIY,China,BHY,China,1436.2494860263794
XIY,China,CKG,China,562.0029409151975
XIY,China,CTU,China,622.7660519319485
XIY,China,FOC,China,1410.8998118914028
XIY,China,GXH,China,560.1700994876901
XIY,China,HRB,China,1932.4884995411965
XIY,China,KMG,China,1180.7543194114035
XIY,China,LXA,China,1776.3068843562012
XIY,China,LYI,China,884.7635470959457
XIY,China,TNA,China,809.992000239969
XIY,China,URC,China,2105.230272825541
XIY,China,UYN,China,441.4865985626296
XIY,China,XMN,China,1425.3290145384908
XIY,China,XNN,China,649.8016015044764
XIY,China,YBP,China,743.365657432134
XMN,China,CSX,China,634.9914638143396
XMN,China,CTU,China,1548.8588644889758
XMN,China,CZX,China,835.8969226020662
XMN,China,KMG,China,1534.3372232268882
XMN,China,KOW,China,367.0531489955296
XMN,China,XIY,China,1425.3290145384908
XNN,China,CKG,China,869.4984324945889
XNN,China,CTU,China,684.5764467712169
XNN,China,LXA,China,1312.1291335777557
XNN,China,MIG,China,619.1211745582664
XNN,China,XIY,China,649.8016015044764
XNN,China,ZHY,China,299.58652499042716
XUZ,China,CTU,China,1334.8041219221727
XUZ,China,DLC,China,651.310238917813
XUZ,China,HRB,China,1482.6894852016715
XUZ,China,KMG,China,1726.7762185493914
XUZ,China,KWE,China,1327.1859500996193
XUZ,China,SHE,China,990.0669504087679
YBP,China,SYX,China,1267.900070814235
YBP,China,XIY,China,743.365657432134
YIH,China,CKG,China,474.42156422181995
YIH,China,CTU,China,721.0946881782448
YIH,China,HKG,Hong Kong,948.5105105823757
YTY,China,CTU,China,1509.0395792044017
YVR,Canada,SHE,China,8002.807050578799
ZHA,China,CKG,China,1016.3955125711433
ZHA,China,HKG,Hong Kong,386.9538369387505
ZHY,China,PEK,China,1027.8278366976338
ZHY,China,XNN,China,299.58652499042716
ZUH,China,CZX,China,1271.1857960652278
ZUH,China,HAK,China,380.4875569875634
LAS,United States,LAX,United States,379.9942734236424
LAX,United States,LAS,United States,379.9942734236424
CAI,Egypt,TLV,Israel,392.486693184879
TLV,Israel,CAI,Egypt,392.486693184879
MCG,United States,NIB,United States,63.4525534353238
NIB,United States,MCG,United States,63.4525534353238
TLJ,United States,MCG,United States,19.872385171583083
EYK,Russia,VKO,Russia,1859.7674888683262
NCU,Uzbekistan,VKO,Russia,2168.568893097777
NUX,Russia,TJM,Russia,1147.2179878129753
NUX,Russia,UFA,Russia,1695.9750039066737
NUX,Russia,VKO,Russia,2370.2305137235694
NYM,Russia,OVS,Russia,645.7269363688273
NYM,Russia,VKO,Russia,2186.2373364159253
OVS,Russia,NYM,Russia,645.7269363688273
OVS,Russia,SVX,Russia,534.1101651282564
OVS,Russia,VKO,Russia,1645.191920939831
SVX,Russia,OVS,Russia,534.1101651282564
TJM,Russia,NUX,Russia,1147.2179878129753
UCT,Russia,VKO,Russia,1279.0561137458
UFA,Russia,NUX,Russia,1695.9750039066737
VKO,Russia,EYK,Russia,1859.7674888683262
VKO,Russia,NCU,Uzbekistan,2168.568893097777
VKO,Russia,NUX,Russia,2370.2305137235694
VKO,Russia,NYM,Russia,2186.2373364159253
VKO,Russia,OVS,Russia,1645.191920939831
VKO,Russia,UCT,Russia,1279.0561137458
BKK,Thailand,DAC,Bangladesh,1568.3236640367477
BZL,Bangladesh,DAC,Bangladesh,116.32242240018415
CCU,India,CGP,Bangladesh,348.8845449245538
CCU,India,DAC,Bangladesh,239.16604798226183
CGP,Bangladesh,CCU,India,348.8845449245538
CGP,Bangladesh,DAC,Bangladesh,228.8689131785803
CGP,Bangladesh,MCT,Oman,3429.345676859058
CXB,Bangladesh,DAC,Bangladesh,310.67277963342605
DAC,Bangladesh,BKK,Thailand,1568.3236640367477
DAC,Bangladesh,BZL,Bangladesh,116.32242240018415
DAC,Bangladesh,CCU,India,239.16604798226183
DAC,Bangladesh,CGP,Bangladesh,228.8689131785803
DAC,Bangladesh,CXB,Bangladesh,310.67277963342605
DAC,Bangladesh,DXB,United Arab Emirates,3536.9332887361466
DAC,Bangladesh,JED,Saudi Arabia,5231.027731273109
DAC,Bangladesh,JSR,Bangladesh,145.8964172356897
DAC,Bangladesh,KTM,Nepal,661.7863504386532
DAC,Bangladesh,KUL,Malaysia,2642.3444655442045
DAC,Bangladesh,MCT,Oman,3262.238647560092
DAC,Bangladesh,SPD,Bangladesh,260.7020597614167
DAC,Bangladesh,ZYL,Bangladesh,193.98971844190896
DXB,United Arab Emirates,DAC,Bangladesh,3536.9332887361466
JED,Saudi Arabia,DAC,Bangladesh,5231.027731273109
JSR,Bangladesh,DAC,Bangladesh,145.8964172356897
KTM,Nepal,DAC,Bangladesh,661.7863504386532
KUL,Malaysia,DAC,Bangladesh,2642.3444655442045
MCT,Oman,CGP,Bangladesh,3429.345676859058
MCT,Oman,DAC,Bangladesh,3262.238647560092
RJH,Bangladesh,DAC,Bangladesh,192.42989154866436
SPD,Bangladesh,DAC,Bangladesh,260.7020597614167
SPD,Bangladesh,RJH,Bangladesh,149.9189845945615
ZYL,Bangladesh,DAC,Bangladesh,193.98971844190896
YGZ,Canada,YRB,Canada,383.41415944547464
YRB,Canada,YGZ,Canada,383.41415944547464
DFW,United States,EZE,Argentina,8533.648436019319
EZE,Argentina,DFW,United States,8533.648436019319
EZE,Argentina,JFK,United States,8534.825011552453
EZE,Argentina,MIA,United States,7118.914847033328
EZE,Argentina,PUJ,Dominican Republic,6026.816402405388
JFK,United States,EZE,Argentina,8534.825011552453
